customer_id,orders_12m,spend_12m_eur,website_visits_90d,avg_discount_rate,return_rate,days_since_last_order,support_tickets_12m,avg_order_value_eur,mobile_share,newsletter_open_rate,loyalty_years
9489,1.0,86.71,7.0,0.15,0.018,80.0,0.0,67.39,0.435,0.229,0.41
9490,11.0,581.46,30.0,0.128,0.106,11.0,2.0,52.06,0.109,0.138,1.4
9491,3.0,10.2,6.0,0.357,0.093,25.0,0.0,3.11,0.284,0.034,0.05
9492,3.0,47.84,5.0,0.172,0.011,27.0,1.0,13.8,0.391,0.146,0.0
9493,7.0,123.96,29.0,0.075,0.046,11.0,2.0,16.7,0.657,0.347,1.56
9494,6.0,707.46,31.0,0.13,0.073,8.0,1.0,122.36,0.325,0.377,1.64
9495,10.0,431.76,17.0,0.079,0.007,4.0,3.0,42.89,0.542,0.172,0.88
9496,32.0,2047.21,27.0,0.015,0.03,8.0,0.0,64.21,0.22,0.27,3.81
9497,1.0,53.38,1.0,0.329,0.05,14.0,0.0,43.07,0.301,0.175,1.57
9498,7.0,201.82,3.0,0.27,0.014,44.0,0.0,30.64,0.405,0.38,1.27
9499,28.987525124109684,1583.7576590824453,25.0,0.133,0.016,12.0,0.0,25.94,0.159,0.182,1.39
9500,3.0,88.78,11.0,0.197,0.021,52.0,0.0,29.26,0.754,0.29,1.47
9501,47.0,1303.0,60.0,0.041,0.016,12.0,2.0,27.92,0.232,0.038,2.1
9502,6.0,439.15,27.0,0.205,0.058,17.0,1.0,74.61,0.363,0.207,1.79
9503,27.0,1978.26,75.0,0.053,0.053,0.0,2.0,73.07,0.284,0.323,0.21
9504,0.0,189.09,12.0,0.0,0.0,47.0,1.0,189.09,0.706,0.362,1.85
9505,2.0,56.28,2.0,0.262,0.056,58.0,0.0,23.67,0.242,0.016,0.66
9506,0.0,73.01,0.0,0.14,0.039,102.0,0.0,73.01,0.87,0.0,0.92
9507,17.0,2636.16,39.0,0.052,0.044,4.0,3.0,156.27,0.135,0.173,2.27
9508,21.0,542.71,35.0,0.097,0.054,16.0,2.0,25.87,0.118,0.196,3.03
9509,42.0,1456.27,37.0,0.022,0.028,8.0,0.0,34.77,0.632,0.061,1.38
9510,14.0,676.45,37.0,0.025,0.0,2.0,2.0,47.98,0.332,0.178,0.88
9511,36.0,1826.15,56.0,0.024,0.06,5.0,1.0,50.72,0.529,0.221,1.68
9512,12.0,582.81,24.0,0.123,0.074,10.0,0.0,49.21,0.654,0.246,0.84
9513,22.0,2292.21,65.0,0.01,0.046,9.0,2.0,105.68,0.143,0.302,3.58
9514,1.0,11.46,4.0,0.173,0.07,79.0,1.0,11.46,0.455,0.0,0.57
9515,5.0,170.8,6.0,0.21,0.058,17.0,0.0,34.75,0.61,0.343,0.84
9516,14.0,287.68,23.0,0.13,0.048,8.0,2.0,20.22,0.222,,2.77
9517,13.0,737.84,26.0,0.061,0.06,12.0,1.0,56.25,0.55,0.0,1.49
9518,1.0,59.51,2.0,0.091,0.044,111.0,0.0,59.51,0.761,0.0,0.8
9519,2.0,68.75,0.0,0.186,0.022,50.0,0.0,32.16,0.153,0.0,0.4
9520,13.0,444.2,27.0,0.037,0.05,16.0,1.0,33.3,0.35,0.043,2.09
9521,23.0,1440.92,58.0,0.04,0.018,8.0,3.0,62.99,0.285,0.074,0.59
9522,3.0,141.31,7.0,0.166,0.046,32.0,0.0,43.12,0.712,0.179,1.17
9523,17.0,495.16,30.0,0.111,0.075,7.0,0.0,28.95,0.321,0.205,0.93
9524,34.0,1993.5,12.0,0.025,0.045,10.0,2.0,58.81,0.495,0.092,3.39
9525,34.0,2405.7,61.0,0.063,0.0,4.0,3.0,70.37,0.204,0.001,4.05
9526,0.0,109.82,1.0,0.157,0.004,76.0,0.0,109.82,0.378,0.225,0.94
9527,11.0,594.02,33.0,0.116,0.044,21.0,0.0,55.53,0.337,0.0,2.08
9528,5.0,506.5,51.0,0.057,0.032,11.0,1.0,107.88,0.25,0.357,2.04
9529,25.0,1708.72,26.0,0.04,0.025,5.0,1.0,69.22,0.084,0.416,0.41
9530,25.0,228.12,42.0,0.17,0.078,13.0,0.0,9.08,0.495,0.38,2.42
9531,1.0,6.59,4.0,0.113,0.035,88.0,0.0,6.42,0.05,0.0,0.85
9532,16.0,749.48,33.0,0.317,0.004,4.0,2.0,48.3,0.367,0.089,0.19
9533,7.0,527.79,38.0,0.054,0.077,2.0,0.0,74.62,0.06,0.332,3.03
9534,8.0,458.32,32.0,0.152,0.018,14.0,3.0,57.75,0.414,0.128,3.04
9535,7.0,212.71,3.0,0.152,0.06,70.0,0.0,30.44,0.098,0.099,0.69
9536,42.0,1357.36,68.0,0.023,0.051,9.0,3.0,32.31,0.134,0.304,1.29
9537,1.0,15.31,4.0,0.178,0.009,54.0,1.0,13.94,0.352,0.013,1.64
9538,20.0,619.38,46.0,0.383,0.104,15.0,1.0,31.67,0.355,0.113,1.75
9539,9.0,471.52,27.0,0.038,0.022,13.0,0.0,50.74,0.771,0.124,1.05
9540,2.0,107.08,6.0,0.124,0.041,98.0,1.0,63.65,0.522,0.0,0.0
9541,30.0,1700.34,50.0,0.04,0.054,6.0,0.0,55.77,0.892,0.321,3.21
9542,12.0,797.22,49.0,0.172,0.104,14.0,3.0,68.3,0.501,0.198,0.43
9543,3.0,49.3,4.0,0.106,0.054,102.0,0.0,15.87,0.607,0.113,0.0
9544,5.0,300.4,11.0,0.182,,20.0,1.0,57.28,0.589,0.182,1.73
9545,41.0,1630.56,35.0,0.043,0.025,5.0,0.0,40.16,0.343,0.04,2.18
9546,23.0,1126.21,46.0,0.047,0.021,11.0,2.0,48.08,0.114,0.509,2.16
9547,18.0,652.14,63.0,0.323,0.073,0.0,2.0,36.57,0.778,0.324,0.8
9548,14.0,496.5,66.0,0.499,0.069,13.0,0.0,35.58,0.666,0.238,1.08
9549,13.0,281.96,27.0,0.296,0.134,6.0,3.0,21.9,0.388,0.12,2.02
9550,4.0,158.22,13.0,0.019,0.043,38.0,1.0,43.7,0.369,0.274,1.58
9551,9.0,173.61,11.0,0.331,0.008,28.0,0.0,19.73,0.2,0.267,0.02
9552,40.0,1701.05,60.0,0.0,0.021,3.0,2.0,42.21,0.578,0.402,2.65
9553,5.0,69.12,0.0,0.299,0.03,43.0,0.0,14.2,0.568,0.0,0.8
9554,20.0,761.13,39.0,0.401,0.209,9.0,2.0,38.33,0.416,0.401,1.65
9555,5.0,202.16,9.0,0.188,0.024,45.0,1.0,42.35,0.467,0.25,1.38
9556,13.0,293.3,25.0,0.121,0.033,17.0,2.0,23.34,0.466,0.116,2.08
9557,19.0,331.57,49.0,0.475,0.065,0.0,1.0,17.62,1.0,0.033,0.55
9558,29.0,668.53,43.0,0.333,0.088,8.0,1.0,22.86,0.541,0.392,1.63
9559,12.0,338.23,38.0,0.105,0.035,18.0,3.0,29.3,0.455,0.335,2.16
9560,1.0,135.58,4.0,0.117,0.009,51.0,1.0,135.58,0.242,0.0,1.85
9561,13.0,598.81,26.0,0.125,0.067,13.0,0.0,46.49,0.348,0.0,0.61
9562,0.0,104.49,3.0,0.097,0.024,126.0,1.0,104.49,0.732,0.09,1.65
9563,16.0,690.86,39.0,0.162,0.051,16.0,1.0,44.25,0.387,0.137,2.58
9564,16.0,910.4,30.0,0.08,0.037,11.0,0.0,57.14,0.688,0.221,2.51
9565,16.0,322.05,42.0,0.292,0.081,7.0,1.0,20.09,0.564,0.323,2.58
9566,34.0,1947.68,52.0,0.067,0.041,4.0,0.0,57.22,0.117,0.174,1.94
9567,4.0,138.94,8.0,0.092,0.066,0.0,1.0,33.02,0.319,0.21,0.47
9568,4.0,566.47,12.0,0.07,0.012,20.0,1.0,146.71,0.069,0.376,1.27
9569,23.0,855.68,39.0,0.308,0.148,15.0,0.0,37.46,0.566,0.252,1.55
9570,11.0,577.42,31.0,0.158,0.076,9.0,0.0,50.81,0.157,0.157,1.61
9571,11.0,976.04,14.0,0.074,0.0,13.0,1.0,85.82,0.462,0.422,1.3
9572,11.0,558.84,15.0,0.0,0.047,10.0,2.0,51.17,0.584,0.307,0.62
9573,6.0,69.49,4.0,0.273,0.018,29.0,0.0,12.0,0.295,0.381,2.78
9574,1.0,29.94,1.0,0.187,0.0,51.0,0.0,21.11,0.159,0.301,0.99
9575,0.0,52.2,1.0,0.097,0.045,97.0,0.0,52.2,0.248,0.037,1.69
9576,18.0,451.43,26.0,0.005,0.0,7.0,1.0,24.66,0.373,0.382,3.05
9577,2.0,161.03,7.0,0.253,0.015,22.0,0.0,104.39,0.561,0.148,1.0
9578,3.0,139.37,5.0,0.302,0.05,26.0,2.0,51.89,0.251,0.254,0.04
9579,27.0,1790.17,77.0,0.067,0.024,8.0,2.0,66.36,0.812,0.333,3.27
9580,1.0,636.33,21.0,0.098,0.063,12.0,1.0,636.33,0.328,0.205,2.48
9581,5.0,205.4,8.0,0.132,0.026,22.0,0.0,37.94,0.361,0.141,0.29
9582,24.0,2188.31,58.0,0.066,0.012,11.0,1.0,91.29,0.652,0.45,1.36
9583,23.0,1619.95,51.0,0.054,0.036,5.0,3.0,71.04,0.512,0.004,3.5
9584,1.0,76.37,2.0,0.133,0.054,50.0,0.0,60.29,0.176,0.169,1.04
9585,10.0,586.55,28.0,0.119,0.115,12.0,1.0,60.21,0.389,0.295,1.53
9586,40.0,2270.85,77.0,0.077,0.041,8.0,3.0,56.92,0.099,0.229,1.96
9587,2.0,97.19,7.0,0.186,0.072,11.0,1.0,40.02,0.554,0.25,1.45
9588,13.0,527.81,28.0,0.145,0.041,22.0,3.0,41.88,0.247,0.168,2.42
9589,23.0,702.11,69.0,0.309,0.142,9.0,0.0,30.5,0.342,0.311,0.38
9590,4.0,188.08,4.0,0.076,0.019,23.0,0.0,44.18,0.462,0.351,1.18
9591,2.0,88.57,0.0,0.223,0.073,70.0,0.0,41.85,0.277,0.021,1.2
9592,14.0,232.96,40.0,,0.053,21.0,1.0,16.31,0.687,0.127,1.3
9593,5.0,51.8,10.0,0.304,0.0,30.0,0.0,10.39,0.716,0.339,0.96
9594,18.0,338.63,33.0,0.124,0.051,9.0,1.0,18.51,0.532,0.235,1.71
9595,2.0,178.68,0.0,0.216,0.051,12.0,2.0,91.2,0.4,0.0,0.99
9596,15.0,1629.98,78.0,0.071,0.052,5.0,2.0,108.2,0.422,0.081,1.77
9597,5.0,113.18,7.0,0.006,0.004,52.0,0.0,23.41,0.309,0.524,1.85
9598,2.0,63.53,3.0,0.173,0.039,76.0,0.0,35.55,0.436,0.221,2.0
9599,25.0,533.11,36.0,0.398,0.126,5.0,2.0,21.06,0.295,0.148,2.56
9600,22.0,583.08,30.0,0.313,0.154,1.0,2.0,26.4,0.382,0.347,0.5
9601,19.0,408.65,29.0,0.03,0.04,15.0,4.0,21.11,0.501,0.21,2.86
9602,1.0,0.0,3.0,0.036,0.024,141.0,1.0,0.0,0.379,0.0,1.14
9603,4.0,196.58,8.0,0.15,0.079,57.0,1.0,49.4,0.459,0.247,2.12
9604,4.0,156.88,6.0,0.238,0.072,53.0,0.0,35.93,0.235,0.268,2.01
9605,1.0,148.06,9.0,0.1,0.018,44.0,2.0,148.06,0.287,0.054,0.82
9606,30.0,1569.32,33.0,0.06,0.035,3.0,1.0,51.48,0.226,0.161,2.98
9607,6.0,68.12,6.0,0.077,0.01,42.0,0.0,12.26,0.617,0.138,1.5
9608,15.0,411.78,32.0,0.004,0.037,0.0,3.0,28.13,0.266,0.23,2.72
9609,27.0,1940.24,51.0,0.068,0.068,13.0,2.0,72.08,0.447,0.198,3.03
9610,3.0,143.54,8.0,0.0,0.036,62.0,0.0,56.39,0.346,0.151,0.46
9611,7.0,288.58,35.0,0.148,0.027,13.0,2.0,38.63,0.16,0.233,2.43
9612,13.0,560.66,34.0,0.018,0.04,8.0,1.0,42.73,0.551,0.375,2.83
9613,26.0,1830.85,54.0,0.014,0.071,8.0,0.0,70.17,0.631,0.131,2.1
9614,1.0,217.07,2.0,0.07,0.074,52.0,1.0,171.1,0.545,0.009,0.18
9615,13.0,1812.36,41.0,0.066,0.022,7.0,3.0,135.93,0.138,0.282,2.04
9616,9.0,467.27,44.0,0.137,0.062,11.0,1.0,53.36,0.591,0.402,2.07
9617,20.0,551.89,60.0,0.347,0.09,16.0,1.0,27.75,0.477,0.099,0.4
9618,29.0,1462.96,47.0,0.021,0.042,0.0,1.0,51.31,0.687,0.28,0.7
9619,45.0,896.06,47.0,0.073,0.053,7.0,2.0,19.87,0.105,0.21,1.58
9620,4.0,0.0,1.0,0.255,0.049,37.0,1.0,0.0,0.529,0.252,0.86
9621,50.0,532.65,50.0,0.019,0.0,7.0,2.0,10.74,0.172,0.161,3.07
9622,0.0,77.03,2.0,0.258,0.033,55.0,0.0,77.03,0.365,0.146,0.74
9623,22.0,545.35,14.0,0.468,0.037,0.0,2.0,24.48,0.316,0.381,0.0
9624,3.0,33.73,5.0,0.151,0.041,30.0,1.0,12.01,0.333,0.303,1.88
9625,40.0,1372.05,39.0,0.097,0.048,3.0,1.0,34.34,0.68,0.19,1.07
9626,0.0,72.47,4.0,0.224,0.008,137.0,0.0,72.47,0.395,0.0,1.45
9627,2.0,199.56,3.0,0.298,0.009,27.0,1.0,101.04,0.419,0.213,1.24
9628,4.0,103.19,5.0,0.084,0.023,68.0,0.0,27.28,0.234,0.024,1.78
9629,31.0,2344.34,42.0,0.021,0.03,13.0,2.0,75.34,0.203,0.192,2.21
9630,6.0,107.42,13.0,0.083,0.034,22.0,1.0,18.37,0.59,0.122,2.06
9631,12.0,474.62,31.0,0.059,0.046,1.0,2.0,40.31,0.497,0.308,1.04
9632,13.0,608.27,26.0,0.032,0.027,16.0,2.0,46.43,0.266,0.328,2.65
9633,1.0,182.9,0.0,0.315,0.072,32.0,2.0,157.63,0.192,0.155,0.26
9634,20.0,579.69,23.0,0.298,0.132,9.0,0.0,29.08,0.578,0.234,2.02
9635,2.0,792.33,66.0,0.39,0.114,6.0,2.0,510.72,0.928,0.399,0.4
9636,40.0,1724.12,70.0,0.076,0.047,4.0,0.0,43.21,0.315,0.33,0.65
9637,4.0,143.9,8.0,0.166,0.035,39.0,0.0,32.34,0.102,,0.97
9638,18.0,551.81,39.0,0.424,0.104,11.0,3.0,30.63,0.701,0.081,1.75
9639,17.0,401.17,30.0,0.1,0.024,15.0,0.0,24.01,0.377,0.269,2.53
9640,9.0,434.04,20.0,0.062,0.106,17.0,3.0,49.34,0.083,0.381,2.65
9641,18.0,588.43,40.0,0.577,0.1,4.0,3.0,33.3,0.593,0.186,0.0
9642,14.0,191.86,24.0,0.094,0.053,9.0,2.0,14.06,0.354,0.193,2.97
9643,14.0,312.6,37.0,0.177,0.04,8.0,1.0,22.3,0.198,,1.74
9644,1.0,175.43,6.0,0.206,0.0,41.0,1.0,175.43,0.396,0.14,1.26
9645,0.0,71.6,16.0,0.403,0.082,64.0,0.0,71.6,0.602,0.336,0.09
9646,0.0,198.43,9.0,0.145,0.021,22.0,1.0,198.43,0.529,0.224,0.5
9647,20.0,641.02,24.0,0.569,0.129,8.0,2.0,32.85,0.495,0.189,0.77
9648,6.0,97.54,10.0,0.163,0.029,82.0,1.0,15.48,0.451,0.152,1.29
9649,2.0,156.0,6.0,0.119,0.07,64.0,1.0,63.4,0.223,0.392,1.63
9650,10.0,457.21,26.0,0.069,0.054,20.0,2.0,44.97,0.516,0.357,2.02
9651,4.0,128.07,9.0,0.12,0.018,0.0,1.0,35.98,0.485,0.125,0.51
9652,10.0,380.14,34.0,0.046,0.076,24.0,2.0,36.63,0.253,0.291,2.64
9653,19.0,685.74,44.0,0.283,0.034,17.0,0.0,35.93,0.603,0.378,0.85
9654,1.0,93.69,8.0,0.126,0.038,52.0,0.0,69.01,0.69,0.291,0.0
9655,15.0,722.83,20.0,0.172,0.074,18.0,1.0,47.52,0.072,0.316,1.68
9656,2.0,0.0,3.0,0.023,0.063,95.0,0.0,0.0,0.715,0.0,0.78
9657,3.0,186.38,2.0,0.1,0.047,142.0,1.0,65.92,0.071,0.17,0.1
9658,4.0,125.82,4.0,0.142,0.068,31.0,0.0,29.09,0.531,0.206,0.56
9659,32.0,1827.32,78.0,0.078,0.03,1.0,1.0,57.5,0.614,0.254,3.35
9660,19.0,741.64,23.0,0.346,0.15,8.0,0.0,39.38,0.37,0.419,0.0
9661,21.0,2139.5,18.0,0.052,0.03,3.0,0.0,102.77,0.501,0.126,1.92
9662,2.0,19.68,0.0,0.073,0.027,120.0,0.0,11.65,0.803,0.099,2.16
9663,1.0,35.25,5.0,0.223,0.049,85.0,1.0,30.51,0.568,0.0,0.9
9664,23.0,669.49,51.0,0.309,0.164,4.0,1.0,29.23,0.844,0.222,0.9
9665,3.0,120.28,4.0,0.199,0.006,122.0,0.0,37.77,0.463,0.0,1.76
9666,18.0,1569.01,55.0,0.009,0.03,1.0,1.0,85.8,0.258,0.31,3.06
9667,9.0,235.9,25.0,0.079,0.0,4.0,0.0,25.67,0.748,0.0,1.67
9668,2.0,121.7,10.0,0.278,0.078,49.0,0.0,56.99,0.311,,0.21
9669,11.0,542.68,27.0,0.048,0.045,13.0,2.0,49.11,0.319,0.167,1.8
9670,11.0,299.52,36.0,0.121,0.036,0.0,3.0,26.39,0.839,0.148,2.39
9671,6.0,149.49,11.0,0.252,0.08,30.0,1.0,26.34,0.805,0.214,1.45
9672,31.0,1124.32,55.0,0.15,0.031,11.0,2.0,36.26,0.287,0.054,2.9
9673,0.0,38.28,2.0,0.13,0.007,121.0,0.0,38.28,0.039,0.071,2.2
9674,13.0,823.72,24.0,0.215,0.078,14.0,1.0,65.72,0.567,0.028,2.56
9675,28.0,854.25,38.0,0.26,0.147,2.0,1.0,31.05,0.545,0.179,1.24
9676,31.0,995.36,49.0,0.043,0.025,3.0,1.0,31.99,0.829,0.056,1.64
9677,2.0,52.53,0.0,0.084,0.02,149.0,1.0,24.1,0.29,0.0,1.95
9678,38.0,2172.02,65.0,0.069,0.025,8.0,1.0,57.75,0.242,0.348,1.7
9679,20.0,570.02,33.0,0.291,0.07,10.0,0.0,28.31,0.73,0.328,1.1
9680,10.0,510.21,34.0,0.127,0.046,16.0,2.0,50.35,0.574,0.378,2.59
9681,4.0,77.65,11.0,,0.055,24.0,0.0,21.24,0.451,0.067,0.62
9682,17.0,241.62,34.0,0.012,0.059,11.0,2.0,14.36,0.466,0.236,2.08
9683,31.0,1389.1,55.0,0.019,0.066,7.0,0.0,44.81,0.306,0.203,1.91
9684,15.0,545.28,12.0,0.139,0.02,17.0,0.0,35.39,0.46,0.145,2.47
9685,36.0,1937.54,64.0,0.069,0.052,9.0,0.0,54.15,0.682,0.314,1.42
9686,9.0,214.4,42.0,0.143,0.054,16.0,1.0,23.07,0.299,0.222,0.98
9687,0.0,57.19,5.0,0.218,0.068,101.0,1.0,57.19,0.459,0.0,0.88
9688,4.0,88.64,6.0,0.257,0.055,0.0,1.0,24.33,0.468,0.28,0.0
9689,1.0,174.12,6.0,0.166,0.09,14.0,1.0,130.27,0.134,0.282,1.19
9690,4.0,103.72,5.0,0.147,0.01,21.0,1.0,26.23,0.347,0.354,2.95
9691,16.0,527.66,13.0,0.135,0.068,19.0,2.0,33.02,0.656,0.22,2.12
9692,24.0,2109.49,53.0,0.028,0.048,4.0,1.0,88.78,0.021,0.089,3.13
9693,25.0,324.36,49.0,0.435,0.123,8.0,0.0,12.77,0.822,0.335,0.0
9694,16.0,626.57,34.0,0.088,0.013,7.0,1.0,38.06,0.32,0.424,2.19
9695,1.0,140.38,2.0,0.211,0.038,23.0,1.0,140.38,0.637,0.302,0.0
9696,3.0,102.54,10.0,0.19,0.005,0.0,1.0,29.46,0.433,0.149,1.71
9697,12.0,277.28,33.0,0.071,0.021,26.0,2.0,22.58,0.507,0.252,2.05
9698,17.0,367.93,30.0,0.11,0.026,11.0,0.0,21.38,0.649,0.44,1.79
9699,4.0,217.77,9.0,0.259,0.084,8.0,1.0,55.63,0.43,0.348,0.53
9700,14.0,568.08,29.0,0.091,0.041,20.0,2.0,40.37,0.143,0.219,3.02
9701,10.0,512.74,26.0,0.1,0.062,10.0,2.0,52.91,0.442,,1.9
9702,24.0,1479.21,71.0,0.056,0.0,3.0,2.0,62.91,0.391,0.365,2.87
9703,31.0,1348.85,56.0,0.021,0.007,5.0,1.0,43.5,0.113,0.149,3.0
9704,9.0,547.52,44.0,0.098,0.096,19.0,0.0,60.5,0.427,0.489,0.4
9705,13.0,246.3,41.0,0.121,0.044,16.0,1.0,19.13,0.301,0.137,2.65
9706,9.0,229.72,31.0,0.13,0.008,10.0,3.0,26.82,0.48,0.005,2.63
9707,12.0,506.99,15.0,0.178,0.033,13.0,1.0,42.36,0.568,0.269,1.26
9708,15.0,274.8,28.0,0.123,0.079,12.0,0.0,17.81,0.154,0.19,1.43
9709,35.0,1740.09,66.0,0.045,0.012,13.0,1.0,49.48,0.768,0.166,2.11
9710,15.0,427.77,35.0,0.071,0.128,3.0,1.0,28.6,0.429,0.21,2.89
9711,5.0,172.17,8.0,,0.066,49.0,1.0,34.49,0.066,0.098,0.0
9712,31.0,2020.4,73.0,0.052,0.063,9.0,1.0,65.7,0.415,0.186,1.69
9713,10.0,366.83,25.0,0.168,0.0,13.0,2.0,35.0,0.356,0.018,0.32
9714,0.0,49.06,3.0,0.152,0.04,98.0,0.0,49.06,0.39,0.0,0.81
9715,1.0,172.8,0.0,0.152,0.059,50.0,1.0,172.8,0.207,0.173,0.82
9716,3.0,46.66,2.0,0.062,0.056,36.0,0.0,13.38,0.413,0.0,1.21
9717,9.0,409.34,30.0,0.122,0.052,17.0,2.0,45.27,0.63,0.485,1.34
9718,14.0,460.28,17.0,0.094,0.04,5.0,2.0,32.24,0.346,0.308,0.0
9719,14.0,0.0,33.0,0.088,0.046,7.0,1.0,0.0,0.531,0.02,1.62
9720,6.0,320.49,26.0,0.121,0.019,28.0,2.0,51.86,0.211,0.097,1.44
9721,2.0,0.0,11.0,0.034,0.078,67.0,0.0,0.0,0.414,0.188,2.4
9722,18.0,467.6,22.0,0.1,0.053,7.0,1.0,25.4,0.473,0.198,0.68
9723,16.0,340.42,13.0,0.04,0.108,10.0,3.0,21.37,0.181,0.133,2.17
9724,27.0,2018.6,34.0,0.043,0.023,6.0,1.0,74.59,0.534,0.385,1.12
9725,0.0,111.98,1.0,0.136,0.033,57.0,0.0,111.98,0.311,0.038,0.64
9726,5.0,181.64,10.0,0.087,0.0,38.0,1.0,36.92,0.665,0.006,1.74
9727,11.0,611.96,22.0,0.137,0.049,14.0,2.0,56.96,0.083,0.156,1.45
9728,0.0,79.22,10.0,0.127,0.077,2.0,2.0,79.22,0.298,0.162,1.24
9729,15.0,308.9,3.0,0.093,0.0,11.0,1.0,19.96,0.579,0.419,1.74
9730,1.0,132.77,2.0,0.132,0.077,19.0,0.0,124.49,0.59,0.0,0.26
9731,2.0,168.31,10.0,0.141,0.034,77.0,2.0,69.01,0.174,0.073,0.0
9732,13.0,746.89,61.0,0.346,0.086,13.0,2.0,59.49,0.529,0.502,0.47
9733,12.0,353.79,24.0,0.185,0.028,14.0,1.0,30.59,0.367,0.037,2.48
9734,2.0,302.24,9.0,0.122,0.032,36.0,2.0,155.7,0.207,0.166,0.63
9735,9.0,111.29,23.0,0.105,0.082,13.0,2.0,12.85,0.277,0.06,1.82
9736,1.0,147.26,6.0,0.142,0.0,30.0,1.0,147.26,0.222,0.258,0.25
9737,12.0,607.15,31.0,0.118,0.092,8.0,0.0,51.15,0.623,0.195,0.63
9738,12.0,250.48,32.0,0.137,0.056,15.0,2.0,20.77,0.444,0.085,2.48
9739,17.0,570.64,27.0,0.471,0.092,18.0,3.0,34.25,0.7,0.156,1.68
9740,11.0,462.7,28.0,0.08,0.0,15.0,0.0,40.94,0.209,0.39,1.16
9741,13.0,558.71,30.0,0.079,0.072,9.0,0.0,43.79,0.145,0.173,2.42
9742,1.0,123.28,12.0,0.282,0.055,40.0,2.0,123.28,0.2,0.265,0.95
9743,1.0,42.44,5.0,0.205,0.076,34.0,0.0,42.44,0.391,0.174,1.19
9744,10.0,437.18,32.0,0.142,0.065,5.0,2.0,45.28,0.072,0.254,2.44
9745,11.0,540.72,27.0,0.019,0.077,24.0,2.0,50.11,0.443,0.121,1.75
9746,23.0,840.77,49.0,0.359,0.09,10.0,2.0,36.86,0.411,0.164,0.94
9747,17.0,608.4,50.0,0.285,0.076,9.0,2.0,35.97,0.943,0.205,1.52
9748,1.0,42.54,7.0,0.184,0.096,21.0,0.0,42.54,0.393,0.113,1.37
9749,14.0,685.07,45.0,0.48,0.143,21.0,0.0,48.63,0.506,0.235,0.74
9750,6.0,214.89,11.0,0.198,0.035,27.0,0.0,34.65,0.823,0.122,0.66
9751,6.0,107.9,6.0,0.2,0.0,31.0,1.0,16.74,0.406,0.273,1.44
9752,6.0,524.32,24.0,0.047,0.055,13.0,0.0,89.3,0.666,0.258,1.77
9753,3.0,145.75,6.0,0.28,0.074,28.0,0.0,49.4,0.57,0.165,0.14
9754,8.0,2017.19,43.0,0.028,0.002,3.0,1.0,237.5,0.166,0.261,1.56
9755,17.0,790.94,26.0,0.339,0.119,18.0,2.0,45.72,0.681,0.327,0.32
9756,0.0,4.29,0.0,0.029,0.026,111.0,0.0,4.29,0.575,0.101,1.07
9757,34.0,1489.76,63.0,0.085,0.0,3.0,0.0,43.53,0.349,0.286,2.44
9758,4.0,169.65,9.0,0.19,0.051,42.0,2.0,41.13,0.102,0.097,1.79
9759,3.0,140.36,1.0,0.12,0.035,106.0,1.0,51.54,0.269,0.021,0.0
9760,35.0,2048.57,57.0,0.076,0.027,1.0,0.0,58.44,0.596,0.392,1.18
9761,20.0,1400.65,66.0,0.0,0.046,8.0,0.0,69.76,0.217,0.236,2.44
9762,12.0,603.22,17.0,0.203,0.083,24.0,1.0,51.4,0.271,0.168,0.71
9763,6.0,217.74,17.0,0.002,0.062,17.0,3.0,38.57,0.426,0.408,1.94
9764,20.0,585.36,23.0,0.085,0.046,12.0,2.0,28.92,0.547,0.035,1.56
9765,20.0,413.76,51.0,0.392,0.134,12.0,0.0,20.74,0.577,0.124,1.67
9766,10.0,553.82,41.0,0.046,0.018,22.0,1.0,57.23,0.672,0.0,2.42
9767,0.0,106.23,7.0,0.0,0.018,39.0,1.0,106.23,0.213,0.342,0.88
9768,14.0,391.97,33.0,0.079,0.042,25.0,0.0,27.98,0.477,0.262,2.78
9769,3.0,107.45,11.0,0.15,0.043,46.0,1.0,33.03,0.75,0.0,1.23
9770,17.0,531.35,44.0,0.198,0.024,22.0,0.0,31.13,0.337,0.37,1.34
9771,2.0,29.56,0.0,0.236,0.0,118.0,0.0,17.74,0.191,0.067,0.04
9772,18.0,570.71,44.0,0.24,0.049,14.0,0.0,32.52,0.748,0.329,0.9
9773,20.0,552.26,18.0,0.088,0.038,4.0,0.0,27.28,0.312,0.168,1.68
9774,0.0,43.47,8.0,0.12,0.016,43.0,1.0,43.47,0.485,0.257,1.31
9775,15.0,729.62,15.0,0.071,0.077,6.0,2.0,48.54,0.151,0.171,1.84
9776,9.0,388.75,31.0,0.162,0.05,2.0,0.0,45.54,0.233,0.053,1.29
9777,2.0,37.16,5.0,0.128,0.074,33.0,2.0,15.88,0.516,0.11,1.15
9778,2.0,44.29,2.0,0.038,0.028,118.0,1.0,25.0,0.528,0.0,0.8
9779,3.0,32.62,9.0,0.324,0.038,32.0,0.0,11.83,0.788,0.305,1.28
9780,15.0,412.87,15.0,0.045,0.069,8.0,0.0,27.37,0.644,0.147,1.25
9781,6.0,142.16,4.0,0.233,0.034,19.0,1.0,25.04,0.462,0.064,0.0
9782,2.0,142.85,10.0,0.174,0.015,39.0,1.0,77.34,0.348,0.16,0.86
9783,9.0,544.48,36.0,0.15,0.006,19.0,2.0,57.9,0.314,0.274,1.34
