record_id;machine_type;shift;operator_level;maintenance_done_recently;temperature_c;pressure_bar;vibration_mm_s;current_a;runtime_hours;humidity_pct;production_rate_units_h;defect_count_last_hour;days_since_maintenance;machine_status
100340;Conveyor;Morning;junior;No;44.03;5.54;3.02;15.93;1131.8;44.5;107,5;0;103;FAILURE
101359;Compressor;M;Sr;0;85.22;6.95;3.99;23.32;947.7;55.0;82.6;5;36;FAILURE
101673;Compressor;night;Intermediate;Yes;103.96;9.69;4.71;25.47;1705.4;34.6;85.8;7;3;FAILURE
100518;Compressor;Afternoon;senior;;89.94;3.82;1.69;14,55;671.4;64.8 %;82.8;1;61;OK
100403;Compressor;Morning;senior;no;73.09;7.45;2.07;34.16;948.8;62.5;69,6;2;23;WARNING
100734;Pump;MORNING;Junior;no;96.1;7.37;2.08;22.27;185.1;61.4;90.2;2;25;OK
101621;CNC;Morning;Intermediate;Y;75.99;5.97;3.76;13.19;293.5;56.1;95.6;3;19;OK
101675;Compressor;MORNING;Junior;no;77.23;7.56;7.01;20.47;472.9;43.4;90.6;2;100;FAILURE
100144;Compressor;night;Intermediate;No;87.67;5.32;3.17;26.37;849.6;61.7;105.1;2;30;WARNING
100560;Pump;Morning;Jr;yes;77.96;?;;25.83;1172.0;63.7;93.8;1;95;FAILURE
102330;Pump;Morning;Junior;0;73.61;7.24;0.91;16.78;590.8;40.4;71.4;3;67;OK
101688;Pump;Morning;;0;;9.53;2.58;17.73;675.4;36.5;102.8;1;100;FAILURE
100060;CNC;Morning;Junior;N;65.98;4.95;2.43;10.84;error;48.4;84.3 u/h;2;44;OK
100879;Compressor;Night;Junior;No;93.69;6.32;5.13;22.14;;45.8;90.3;1;46;FAILURE
100012;Conveyor;Night;Junior;;68.0;5.38;2.66;19.62;378.5;50.1;93.0;1;100;OK
101786;Conveyor;Night;Intermediate;no;68.44;4.18;0.55;19.63;960.9;26.1;147.7 u/h;1;10;WARNING
102123;CNC;Morning;intermediate;No;65.09;7.1;5.11;16.63;375.2;51.8;110.7;3;27;OK
101573;Compressor;NIGHT;Intermediate;No;87.74;7.65;6.19;21.92;882.6;35.3;;5;70;FAILURE
101111;CNC;Night;Junior;N;82.95;5.71;5.52;20.34;839.1;46.2;87.4;0;107;FAILURE
100178;Conveyor;AFT;Senior;No;64.52;6.17 bar;6.61;14.12;1322.6;38.2;126.9;5;35;FAILURE
102342;CNC;Morning;Mid;No;65.09;8.36;1.59;19,22;258.1;69.7 %;133.6;1;24;OK
101147;Compressor;MORNING;senior;Y;76.8;7.7;3.51;14.85;977.0;46.7;94.6;1;19;FAILURE
102426;Compressor;Afternoon;Junior;No;111.55;6,88;5.89;26.85 A;493.0;31.8;82,4;3;95;FAILURE
101438;Pump;night;Sr;No;72.82;7.64;4,36;15.26;749.4;36.6;108.9;5;108;WARNING
101319;Compressor;Afternoon;junior;no;86.38;4.86;4.68;25.69;193.4;29.5;88.8;7;69;OK
101270;Pump;AFT;Sr;No;85.39;7.36;1.41;17.67;1229.4;41.9;71.4;2;62;FAILURE
100605;Conveyor;NIGHT;intermediate;No;73.57;4.56;4.01;19.34;801.8;;79.8;4;56;WARNING
100490;Compressor;Night;Senior;No;74.08;9.43;1.91;26.93;619.8;45.1;97,1;0;67;WARNING
100765;Conveyor;morning;Intermediate;No;71.8;5.13;1.68;18.33;637.4;22.0;131.6;1;44;OK
101426;Pump;night;Senior;No;94.99;9.14;2.43;23.77;1247.4;39.1;69.3;4;6;FAILURE
101282;Pump;Night;Intermediate;No;61.01;5.27;1,62;18.67;641.2;51.9;84.9;2;50;OK
100748;Pump;Afternoon;Intermediate;No;78.95;6.72;4.59;18.96;891.8;;69.3;2;108;FAILURE
102097;CNC;Afternoon;Intermediate;No;63.06;;0.57;16.7;441.1;54.3;135.2;0;103;OK
101896;CNC;morning;Intermediate;No;65.14;6.07;8.19;15.81;1113.8;61.2;99.0;4;75;FAILURE
101307;Compressor;Night;Senior;N;79.58;8.17;1.09;21.92;98.9;42.7;68.9;1;84;OK
101677;Compressor;Afternoon;Jr;no;66.89 C;9.25;0.83;14.22;204.1;46.4;90.7;2;27;OK
100081;Compressor;NIGHT;Senior;No;89.37;6.13;2.05;26.6;840.4;45.0;101.1;3;105;FAILURE
100473;CNC;N;Intermediate;0;73.82;7,13;1.95;24.14;741,1;39.1;90.2;2;15;WARNING
102489;CNC;night;Intermediate;no;69.09;7.79;2.37;24.34;310.3;43.7;81.2 u/h;2;78;WARNING
101416;Compressor;Afternoon;Junior;No;87,29;7.8;4.93;20.88;343.4;57.3;101.7;3;48;WARNING
100229;Compressor;Night;Senior;no;97.24 C;7.24;2.33;;466.3;31.2;84.7 u/h;3;43;OK
100942;Conveyor;Afternoon;Jr;No;60.0;4,22;3.36;11.18;686.5 h;36.3;123.1;0;56;OK
101713;Conveyor;Morning;intermediate;no;70.82;5.37;1.18;13.33;326.2;33.3;110.3;0;30;OK
100884;Pump;Afternoon;Junior;0;80.67;6.51;7,1;17.26;949,5;41.4;101.7;5;68;FAILURE
101631;Pump;Night;Intermediate;no;80.8;6.7;4.37;20.68;504.5;37.1;76.5;3;113;FAILURE
102443;CNC;Morning;intermediate;N;69.35;4.39;7.3;14.4;401.0;50,4;88.2;1;86;OK
101323;CNC;Morning;Junior;No;67.77;6.79;0.88;14.71;600.1;60,8;110.8;0;49;OK
100254;CNC;Morning;Junior;no;74.8;6.72;2.81;20.36;754.3;;115.0;2;22;OK
102441;Conveyor;Morning;Junior;no;71,36;4.53;2.07;20.55;1688.9;54.8;141.7;0;40;FAILURE
101395;Conveyor;morning;Senior;no;53.14;5.34;0.47;16.0;417.4;58.6;162.1;0;50;OK
100764;CNC;Afternoon;Intermediate;No;59.12;7.96;3.33;9.79;1278,8;45.0;124.5;1;38;FAILURE
101523;Conveyor;Night;Intermediate;yes;N/A;4.82 bar;2.4;?;1160.3;40.9;142,0;2;3;WARNING
100766;CNC;Morning;Jr;N;70.0;3.6;4.79;20.78;414.0;51.8;78.2;3;85;WARNING
102522;Compressor;Morning;Senior;N;76.75;6.94 bar;2.25;17.15;469.9;29.1;97.8;2;24;OK
100594;Compressor;Afternoon;junior;no;70.95;5.39;9.31;22.31;987.7;61,5;92.6;3;117;FAILURE
102154;Compressor;Afternoon;intermediate;0;77.46;9.14;3.27;24.93;615.6;70.3;78.6;1;79;WARNING
101914;Pump;Morning;Intermediate;No;78.77;9.05;2.78;25.56;1006.2;25.9;96.5;2;96;FAILURE
100025;Compressor;Afternoon;Intermediate;No;71.69;5.54;3.49;20.28;1161.9;58.8;76.3;2;28;FAILURE
102532;Compressor;MORNING;intermediate;No;79.65;7.22;3.65;19.34;470,9;59.2;106.3 u/h;2;21;OK
101945;Conveyor;Morning;Senior;No;58.38;5.34;2,65;22.8;570.7;39.1;85,7;1;69;OK
101931;Compressor;night;intermediate;0;97.84;6.07;4.37;28.16;527.6;53.5;94.4;5;21;FAILURE
100164;CNC;Morning;Senior;No;74.54;7.36;1.21;13.68;387.0;49.0;81.9;1;2;OK
100635;CNC;Morning;Intermediate;no;80,52;6.24;1.55;17.97;886,1;55.1;82.4;1;44;OK
100365;Compressor;morning;senior;No;85.65;8.85;0,37;24.98;481.4;38.7;91.1;3;17;OK
100355;Pump;AFT;Intermediate;No;61.96;7.83;5.84 mm/s;18.3;254.8;47.0 %;80.7;5;72;WARNING
101330;CNC;Night;Jr;N;81.23;8.26;4.7;;984.7;38.3;135.0;7;90;FAILURE
101057;Conveyor;Morning;Mid;N;71.65;4.45;1.31;15.99;339,0;42.5;104,8;5;104;OK
102210;CNC;Afternoon;Junior;no;74.7;5.75;1.66;19.75;510.2;46,2;96,4;0;89;OK
101489;Conveyor;Morning;Intermediate;no;47.22;5.83;0.92;12,24;925,7;44,5;138.8;1;105;WARNING
102596;Conveyor;Night;Sr;no;63.01;4.8;1.91;17.24;669.4;62.6;92.5 u/h;0;73;OK
100344;Compressor;Morning;intermediate;0;77.78;;1.19 mm/s;33,23;865.0;27.8;98.4;1;93;FAILURE
102438;Compressor;MORNING;Senior;1;72.03;8.3;5.53;23.14;691.0;53,9;77.5;2;35;FAILURE
100532;Compressor;Night;Senior;No;87.48;6.05;2.29;18.43;642.7;45.1;;2;64;WARNING
102083;Compressor;Night;junior;no;95.18 C;5.55;7.34;26.97;593.1;60.2;68.6;6;35;FAILURE
101176;Compressor;Afternoon;Junior;Y;66.52;9.88;3.47;27.96 A;1049.9;48.6;89.6;0;107;FAILURE
101776;Pump;Morning;junior;no;57.07;6.28;2.25;17.32;554.3;31.1;84.0;2;14;OK
100315;Pump;Afternoon;Jr;Yes;73.41;6.38;1.43;18.67;1024.5;42.9;105.1;1;92;FAILURE
100237;Pump;Afternoon;Sr;no;82.96;6.36;2.59;17.11;1435.9 h;48.6;103.4;0;27;FAILURE
102435;Compressor;Afternoon;junior;No;83.16;8,06;6,04;;541.3;58.2;84.3;4;107;FAILURE
100923;Compressor;Morning;Intermediate;No;76.22;5.42;1.6;17.46;449.2;;;1;85;OK
100096;Compressor;MORNING;Intermediate;no;84.82;9.46;0.68;13.35 A;903.7;39.3;84.5;1;84;FAILURE
102234;Conveyor;Night;junior;yes;66.06;6.35;3.79;12.29;537.6;37.3;85,2;1;59;OK
100573;Pump;night;junior;No;86.06;8.31;2.51;22.22;N/A;45.5;78.2;2;59;FAILURE
101357;Pump;Night;Senior;No;77.32;6.43;12.05;19.67;432.7;41.9;89.9 u/h;4;93;FAILURE
101943;Pump;night;Senior;No;72.38;8.4;2.18;13.85;817.8;42.4;113.9;2;16;FAILURE
100610;Pump;Morning;Senior;N;77.72;4.38;1.19;22.94;454.8;35.8;99.3;2;16;OK
102388;CNC;Morning;Senior;no;54,99;5.5;4.11;19.19;209.5;53.7;161.6;0;11;OK
102343;Compressor;AFT;Intermediate;no;97.27;8.79;4.09;26.53;816.5;66.5;76.2;3;48;FAILURE
100031;Compressor;Morning;Senior;No;76.63;7.13 bar;6.14;20.46;1015.2;32.6;79.8;3;14;FAILURE
101278;CNC;Night;Intermediate;No;74.87;6.79;6.2;12.54;772.0;36.0;62.6;2;80;FAILURE
102471;Pump;morning;Senior;No;80.19;5.29;4,7;25.59;502.0;41.3;82.5;0;48;OK
100258;CNC;Afternoon;Intermediate;N;65.06;5.4;1.65;14.11;1020.4;44.1;62.4;0;58;WARNING
101456;CNC;night;Intermediate;No;77.22;5.94 bar;1.73;22,26;1196.4;36.7;94.9;3;73;FAILURE
102170;Pump;NIGHT;Senior;No;98.03;6,5;6.39;17.45;240.9;59.3;99.7 u/h;3;52;FAILURE
101853;Pump;Afternoon;Intermediate;Yes;76.01;5.75;2.16;21.71;808.4;65.5;104.4;2;64;OK
100637;Compressor;Night;Senior;No;90.39;4.68;;15.42;408.8;38,2;85.9;1;58;WARNING
100441;Conveyor;Afternoon;intermediate;Yes;70.04;4,05;1.67;12.4;810.7;52.7;116.7;0;36;OK
102027;Conveyor;Night;Junior;No;71.26;7.77;3.79;;579.3;49.3;142.9;0;48;OK
101028;Pump;Afternoon;Intermediate;0;72.37;7.47;1.01;20.88;770.6;45.0;87.7;1;85;FAILURE
100221;Pump;Morning;Intermediate;Yes;58.88;7.38;3.8;N/A;350.8;64,0;125.1 u/h;1;22;OK
100974;Conveyor;Afternoon;Intermediate;No;50.52 C;6.82;0.5;15.69;820.3;21.5;138.1;0;12;OK
101998;Pump;morning;senior;No;67.09;7.28;2.26;13.5;630.7 h;48.9;68.5;2;32;OK
101000;CNC;afternoon;Sr;no;76.39;6.87;0.3;16.79;?;38.4 %;118.5;0;14;OK
101251;CNC;Afternoon;Mid;Yes;52.87;7.19;4.58;18.29;401.0;68.6;88.0;2;36;OK
100328;Pump;Afternoon;Junior;no;89.85;8.16;2.91;25.58;617.4;48.2;92.4;0;6;OK
100390;Conveyor;Afternoon;Mid;no;50.72;7.28;0.18 mm/s;14.53;659.5;48.4;139.2;1;36;WARNING
101100;CNC;AFT;Senior;Yes;79.01;7.33;5.57;19.43;689.8;50.2;69.4;6;46;WARNING
100227;CNC;Afternoon;;No;53.24;5.8;1.91;20.88;1244.5;34.1;84.1;0;23;WARNING
101826;CNC;Afternoon;Intermediate;No;65.65;5.25;3.4;14.21;1440.0;44.5;128.7;1;32;FAILURE
101959;Conveyor;Morning;Jr;Yes;63.7;6.6;2,56;12.31;1073.0;41.1;124.9;2;92;FAILURE
101655;Conveyor;Night;Junior;no;70.3;4.58;2.09;14.49;625.8;35.0;101.8;3;13;OK
100112;CNC;MORNING;intermediate;Yes;60.9;8.28;5.65;15.71;285.1;24.1;103.4;1;11;OK
101868;CNC;Afternoon;Senior;No;93.41;8.55;9.4;12.75;526,5;unknown;103.0;6;12;FAILURE
101695;Compressor;Night;Jr;Yes;86.56;7.64;0.89;21.07;?;41.1;61.2;1;6;WARNING
101110;CNC;Night;Sr;no;84.08 C;5.78 bar;4.02;error;1066.3;30.2;97.2;1;115;FAILURE
100204;CNC;Afternoon;Junior;Yes;69.31;4.5;1,15;13.98;201.6;46.3;97.4;0;63;OK
101987;CNC;AFT;Intermediate;no;67.48;8.71;1.95;21.15;168.1;49.4 %;135.6;1;27;OK
100614;Conveyor;afternoon;Senior;No;60.92;6.12 bar;3.38;17.95;982.8;49.2;100,6;0;43;FAILURE
100057;Pump;Afternoon;Mid;Yes;78.41;7.45;3.69;18.61;778,8;43.5;87.1;3;49;WARNING
101591;CNC;MORNING;Intermediate;No;64.54;5.61;1.82;13.12;1143.0;62.2;94.9;1;96;FAILURE
102563;Compressor;morning;Intermediate;Yes;99.15;7.25;0.16;24.01;706.9;39.0;77.7;4;33;OK
102528;Conveyor;Morning;Intermediate;Yes;56.61;4.38;1.93;14.71;651.5;32.6;127.5;3;96;OK
101476;Pump;Afternoon;Junior;Yes;86.92;7.81;4.68;17.45;362.1;17.5;86.7;3;25;WARNING
100289;Pump;Morning;Intermediate;N;81.34;6.99;8.13;21.99;741.5;61.2;91.6;2;89;FAILURE
100378;Pump;night;Mid;N;85.74;?;6.93 mm/s;19.78 A;1264.1;34.0;89.1;3;70;FAILURE
102344;CNC;Night;Senior;Y;82.01;7.95;0.73;20.18;316.3;33.0;92.7;1;46;OK
101005;Compressor;Night;junior;N;75.89;8.82;5.97;19.58 A;1357.8;56.3;60.7;5;19;FAILURE
101748;Pump;Night;Senior;0;66.77;6.64;;19.57;;29.3;96.6;1;95;WARNING
101508;Pump;NIGHT;Intermediate;No;84.07;5.28;0.77;19.01;910.2;15.3;97.9;0;101;FAILURE
100462;CNC;Afternoon;Junior;Yes;66.86;7.82;2.31;11.63;1145.5;65.4;70.7;0;1;WARNING
101552;Pump;Afternoon;Mid;No;63.11;5.55;0.53;22.45;625.1;45.0 %;72.8;1;57;OK
100362;CNC;Night;Intermediate;N;;6.65;4.66;15.2;891.6;47.1 %;98.0;2;73;FAILURE
101046;Pump;night;Jr;;91.14;6.79;2.25;27,6;524.6;63,8;70.7;1;62;OK
100215;Compressor;Morning;;1;104.12;5.63;5.53;33.53;1012.4;21.3;81.0;6;4;FAILURE
101335;Conveyor;Afternoon;Intermediate;Yes;67.79 C;6.04;1.68;21.05;497.5;43.2;90.4;1;11;OK
100198;Conveyor;M;Intermediate;no;57.43;5.4;0.55;14.55;536.5;59.4;109.5;0;91;OK
100018;CNC;Night;Jr;no;71.43;6.2;4.18;11,96;1057.8;39.9;74.8;2;117;FAILURE
102241;CNC;Night;Senior;Yes;88.66;7.22;1.27;12.14;858.2;49.9;120.3 u/h;2;97;WARNING
102199;CNC;Night;senior;No;81.19;6.15;7.84;20.49;53.7;31.2;116.0 u/h;4;21;OK
100373;Pump;M;Intermediate;No;91.25 C;8.01;3.32;23.89;;43.7;118.2;6;66;FAILURE
100544;Conveyor;Morning;Senior;no;65.79;6.32;1.83;12.78 A;491.5;68.2;110.7;1;3;OK
101514;Compressor;afternoon;Mid;No;100.83;4.51;3.89;31.19;390.8;44.9;103.9;0;37;OK
102160;CNC;Night;Intermediate;No;88.24;7.66;3.67;23.58;864.7;29.2;111.1;3;87;FAILURE
102127;Pump;Night;senior;no;79.16;6,36;2.69;15.63 A;409.4;34.6;115.2;5;111;FAILURE
101916;CNC;Morning;Senior;No;84.06;4.35;0.58;20.86;101.0;54.6;91.7;4;38;OK
100475;CNC;Night;Intermediate;No;76.33;6.8;8.14;14.74;751.9 h;23.4;113.5;3;51;FAILURE
101907;Pump;Afternoon;Mid;No;62.21;4.93;1,07;20,05;856.6;46.4;93.1;2;84;OK
102414;Pump;Night;Intermediate;No;73.66;7.07;4.24;22.92;798.1;36.4;69.7;3;34;OK
101620;CNC;Afternoon;Senior;No;79.47 C;4.17;5.13;22.82;415.8;58.4;88,0;3;30;OK
101612;Compressor;Morning;Intermediate;No;92,03;10.65;4.17;23.09;1205.4;37.4;73.8;4;22;FAILURE
102169;Pump;Morning;Senior;Yes;76.76;7.76;?;25,15;363.7;46.9;91.7;0;44;OK
102000;Pump;Afternoon;Intermediate;0;86.18;7.5;0.92;;713.7;;;1;17;OK
100515;Pump;Afternoon;Junior;No;75.62;8,62;2.17;21.8;639.2;30.2;113.7;2;100;FAILURE
101432;Compressor;Morning;Junior;No;91.83;9.48;3.29;24.37;1096.1;57.2;72.5 u/h;2;108;FAILURE
100592;Pump;morning;Intermediate;No;55.89;6.2;3.42;23.95;676.4;44.3;117.5;4;86;WARNING
101745;Compressor;Night;Intermediate;No;93.98;6.4;1.55;14.92;528.1;60.2;;5;102;OK
102575;Pump;Morning;Intermediate;No;84.95;9.56;2.84;22.9;1521.2;43.6;57.6;3;22;FAILURE
100300;Compressor;Afternoon;Intermediate;N;100.03;8.26;2.91;28.62;1166.3 h;41.1;88.0;3;83;FAILURE
100613;Conveyor;Night;Intermediate;No;?;6.48;2.4;14,95;617.4;45.5;128.0;1;89;OK
102299;CNC;night;Mid;;75.74;5.05;3.67;16.96;311.2;42.2;99.4;5;47;OK
100001;Compressor;A;intermediate;Yes;74.83;8.09;5.59;15.79;811.8;N/A;64.8;3;107;FAILURE
102216;CNC;Morning;Senior;Y;72,35;5.81;3.79;23.44;627.4;45.0;128.7;2;76;WARNING
102403;Compressor;Night;Intermediate;N;108.94;9.57;3.02;26.8;671.6;55.6;93.3;1;77;FAILURE
100484;Pump;night;Intermediate;No;89.47;7.15;4.02;22.11;447.1;21.1;126.8;3;115;WARNING
101428;CNC;Afternoon;Intermediate;0;60.87;5.51;2.64;15.49;1354.4;49.2 %;134.5;0;44;FAILURE
100908;CNC;Night;Junior;1;66.48;4.08;4.37;24.35;649.5;76.1;102.1;1;55;OK
102171;Pump;Afternoon;Intermediate;No;85.38;9.39;1.32;20.46;1011.4;31.3;97.9;2;16;FAILURE
100791;CNC;Morning;Junior;no;71.83;5,69;1.88;14.65;509.3;?;64.7;1;21;OK
102354;Pump;Night;Junior;;70.9;5,18;2.78;22.02;1854.3;69.7;91.1;3;108;FAILURE
100239;CNC;Afternoon;Sr;1;68.62;5.98;3.91;20.18;414.0;22.3;85.1;3;4;OK
100940;CNC;MORNING;Mid;No;77.53;5.14 bar;1.89;7.21;478.2;N/A;111.4;0;21;OK
100834;Compressor;Morning;junior;No;85.71;10.48;1.27;24.23;;24.2;82.2 u/h;2;105;FAILURE
102317;CNC;night;Senior;no;66.53;6.18;2.49;13.02;350.6;26.3;109.5;1;77;OK
101894;CNC;Morning;Sr;Yes;78.67;5.35;2.36;10.18;489.8;64.1 %;105.0;2;53;OK
101965;Compressor;Morning;senior;N;77.81;7.4;2.37;20.13;349.2;76.8;66.6;2;32;OK
102203;Conveyor;Morning;Mid;no;39.45;7.3;3.35;13,48;1045.7;51.8;103.3;0;3;OK
101668;CNC;Night;Junior;N;71.08;5,38;0.93;22.4;511.9;;117.5;2;72;OK
100887;Pump;Afternoon;Intermediate;No;78.15;6.9;5.15;20.96;258.0;38.8;84.0;3;65;WARNING
102163;Pump;Night;Sr;Yes;87.73 C;7.58;2.68;25.12;386.1;49.6;88.7;4;101;WARNING
100976;Compressor;A;Sr;Yes;103.73;8.03;2.24;16.8;533.9;65.4;83.0;2;6;WARNING
102117;CNC;Morning;Senior;No;59.57;5.37;3.36;23.44;1033.0;46.4;131.3;3;13;WARNING
102259;CNC;Morning;Junior;no;64,27;7.78;3.39;15.46;565.5;27.5;116.2;2;71;WARNING
102275;Conveyor;A;Intermediate;Yes;65.89;6.77;3.67;16.49 A;328.4;25.1;105.3;2;72;OK
101316;Compressor;M;Intermediate;No;78.21;7.29;1.04;31.61;643.5;38.7;86.2;1;22;OK
102597;CNC;AFT;Junior;yes;80.68;8.05;5.36;19,09;2157.7;51.3;120.8;3;48;FAILURE
100870;CNC;Night;Junior;No;91.06;6,51;3,0;17.08;1878.8;44.4;113.4;2;8;FAILURE
101375;Conveyor;Morning;Intermediate;N;51.27;5.89;1.04;19.47;578.5;68.7;92.4;0;41;OK
100936;CNC;night;Junior;no;78.48;4,32;2.29;11.36;195.6;73.3;87.1;3;40;OK
102348;Conveyor;Night;Junior;Yes;55.2;6.43 bar;2.81;10.56;867.5;;105.8;1;10;OK
100478;Compressor;Afternoon;Intermediate;No;104,94;5.68;6.68;unknown;853.7;57.7;97.4;7;55;FAILURE
101547;CNC;Morning;Intermediate;0;57.5;7.93;4,48;15.91;;25.9;95.7;3;25;WARNING
101901;Compressor;Morning;Intermediate;Yes;86.65;8.37;2.74;26.52;394.9;57.6;98.4;0;114;WARNING
101119;CNC;Night;Intermediate;0;79.5;6.89;3.64;16.75;568.2;40.4;92.3;1;88;WARNING
100356;Pump;Morning;Senior;N;54.4;8.77;6.15;24.33;420.2;33.1 %;94.3;2;24;OK
102570;Conveyor;Morning;Intermediate;no;53.66;5.6;2.47;16.75;682.7;58.0;95.6 u/h;0;110;OK
101369;CNC;Afternoon;Intermediate;Yes;63.62;6.85;6.18;22.63;1216.6;63.2;103.4;4;60;FAILURE
101288;Pump;Night;Intermediate;No;79,17;6.24;0.77;21.19;701.1;71.3;98.3;3;21;OK
101526;CNC;morning;Intermediate;N;unknown;5.85;2.22;8.08;512.2;49.8;132.7;1;96;OK
102308;Pump;MORNING;Senior;No;61.08;6.79;1.19;23.34;830.8;37.3;89.0;2;47;OK
101921;Pump;Morning;Intermediate;No;70.67;5.78;1.64;21.04;529.3;32.0;95.3;2;15;OK
101718;Compressor;Night;Intermediate;No;77.29;7.3;1.99;20.85;1594,9;54.9;87.4;1;7;FAILURE
101982;Pump;Night;Mid;No;88.98;5.76;2.63;22.96;573.6;41.3;104.2;2;75;WARNING
100631;Conveyor;Afternoon;Intermediate;1;67.38 C;5.43;1.42;17.07;1193.7;28,9;110.9;1;98;FAILURE
101061;Conveyor;morning;Senior;No;55.65;6.91;1.2;14.31;284.6;49.8;110,0;0;19;OK
102383;CNC;morning;junior;no;64.4;7.13;1.41;20.9;1260.3;56.9;103.0;1;51;FAILURE
101026;Pump;A;;No;77.23;6.71;3.51;26.57;330.8;59.1;102.0;3;89;OK
101345;Conveyor;MORNING;Intermediate;Y;61.05;4.61;5.0;18.47;1059.2;42,4;102.6;3;56;FAILURE
101025;Compressor;afternoon;Intermediate;No;81.92;7.33;3.55;29.24;1268.3;35.3;89.7;1;115;FAILURE
100145;Pump;Afternoon;Intermediate;No;74.5;9.12;4.28;20.74;984.4;37,4;75.8;1;84;FAILURE
100581;Pump;Night;Senior;No;84.97;6.51;7.22;24.26;521.5;56.1;84.0;0;80;FAILURE
102378;Compressor;morning;Junior;No;82.69;7.53;4.63;33.39;1007.5;35.1;83.5;3;75;FAILURE
101035;Pump;Afternoon;Mid;No;73.64;7.83;1.53;17.4;453.7 h;32.2;100.9;2;118;OK
102468;Compressor;Morning;;No;95.01;8.11;5.38;30.55;1887.8;56.3;114.4;1;51;FAILURE
102437;Compressor;Night;Intermediate;No;92.95;7.85;2.96;22.28;200,7;69.2;67.3;3;54;OK
101818;Pump;Morning;Junior;Yes;81.7;6.38;2.32;29.12;232.7;36.1;105.8;0;109;OK
101516;CNC;Morning;Senior;No;64.18;6.78;5.83;18.34;327.9;37,0;89.0;4;54;OK
102561;Compressor;night;intermediate;No;71.57;N/A;3.6;25.77;167.0;57.2;101.9;3;73;OK
102346;CNC;Night;Intermediate;No;69.83;4.44;1,16;10.53;135.8;55.0 %;124.3;1;5;OK
100409;CNC;morning;Intermediate;0;54.6;6.09 bar;0.45;18.36;1413.0;26.8;83.1;1;62;FAILURE
101373;Pump;AFT;Intermediate;yes;92.0;6.43;7.7;;855,8;44,5;105.2;5;7;FAILURE
101967;Compressor;Night;Senior;No;117.17;8.33;1,27;23.97;743.2;48.2;56.8;5;62;FAILURE
101063;CNC;Night;junior;0;63.18;5.51;1.13 mm/s;19.11;1560.9;61.4;117.1;1;86;FAILURE
101540;Pump;Night;Intermediate;no;84.7;;7.29 mm/s;15.74;576.9;46.4;66,8;2;44;FAILURE
100108;CNC;Morning;;0;68.38;6.64;1.64;13.54;319.9;50.7;86.0;1;11;OK
101310;Conveyor;Night;Intermediate;No;60.21;3.33;1.61;13.9;492.6;60.0;77,8;0;12;OK
101994;CNC;Morning;intermediate;1;60.45;5.63;2.45;18.32;1011.8;59.3;101.2;0;70;WARNING
102174;CNC;afternoon;Senior;no;72.93;6,02;1.7;14.72;715.9;21.5;104.9;1;80;OK
100471;Pump;Morning;Intermediate;No;78.97;7.39;1.1;22.35;705.8;44.4;87.6;1;36;OK
102469;Compressor;M;Intermediate;no;89.92;10.13;5.96;unknown;813.1;19.0;75.4;3;57;FAILURE
100742;CNC;Night;Intermediate;Yes;85.11;7.33;4.28;20.58;687.6;23.1;87.6;3;17;WARNING
101208;Pump;Afternoon;Junior;No;77.39;6.41;1.44;18.77;343.7;64.9 %;99.9;1;111;OK
100758;Conveyor;Afternoon;Junior;N;71.09;3.49;2.61;8.05;1076.8;51.5;150.2;1;70;WARNING
100247;Compressor;Morning;Senior;no;94.75;8.68;;24.54;547.0;43.5;80.9;2;111;FAILURE
101230;CNC;Afternoon;Junior;yes;64.13;5.7;2.81;21.5;415.7;33.1;84.3;1;65;OK
102316;CNC;Night;intermediate;no;74.37;6.47;4.51;15.87;786.6;52.1;95.7;3;37;FAILURE
100546;Pump;Afternoon;Junior;0;72.64;7.42;1.16;31.81;91.6;25.6;92,9;1;38;OK
100050;CNC;Night;senior;No;74.51;5.13;1.72;21.82;465,1;40.1;126.7 u/h;1;113;WARNING
100162;Conveyor;Night;Junior;No;65.38 C;2.58;3.19;16.36;274.7;38.9 %;110.3;1;85;OK
102256;Pump;NIGHT;Intermediate;1;67.61;7.24;3.06;22.19;435.5;44.6;85.3;0;34;OK
100578;Compressor;A;Intermediate;No;68.52;5.26;6.8;17,87;435.7 h;63.1;66.7;2;52;WARNING
100068;Pump;Morning;Senior;Y;61.9;6.79;1.03;23.97;1261.1;60.3;91.3;0;6;OK
101362;Pump;M;Intermediate;No;70.24;7.85;3.91;19.27;531.4;45.2;56.6;3;63;OK
102394;CNC;Morning;Senior;No;81.96;6.87;3.81;19.92;378.2;69.2;;2;15;OK
102391;Compressor;Morning;Intermediate;no;72,87;7.95;2.23;;1253.4;54.8;98,3;3;19;FAILURE
100800;Compressor;afternoon;senior;No;85.78;7.42;4.43;21.49;498.0;37.2;108.7;3;82;FAILURE
101569;Pump;Afternoon;senior;no;;7.19;1.5;23,48;1246.4;45.4;42.8;0;7;FAILURE
100759;CNC;Afternoon;Intermediate;no;60.01;7.14;4.98;17.76;772.0;64.0;106.6;1;28;OK
101186;Conveyor;Night;senior;No;71.45;5.47;;14.02;521.4;38.0;96.5;3;15;OK
101564;Conveyor;AFT;Intermediate;No;53,21;5.09;;12.13;435.9;71,6;111.2 u/h;1;17;OK
102050;Pump;Afternoon;Intermediate;Y;68,55;7.46;1.41;20.79;1238.9;52.3;79.6;2;80;FAILURE
